0.637746,0.767574,20791,5.7,
0.469833,0.559365,20794,4.26,82 G ERIDANI
0.299517,0.351266,20807,5.24,
0.563064,0.684256,20825,5.55,
0.592471,0.723565,20893,5.1,
0.40498,0.50155,20902,1.79,MIRFAK
0.570683,0.706673,21017,5.5,
0.143274,0.164754,21024,5.51,
0.586911,0.727595,21050,6.07,
0.618792,0.769719,21120,3.61,
0.609613,0.774463,21364,3.73,
0.504322,0.633625,21423,6.39,
0.396707,0.514053,21428,4.67,
0.566133,0.727511,21467,6.03,
0.406047,0.531927,21552,4.36,
0.501324,0.639111,21574,5.71,
0.49847,0.639114,21635,6.49,
0.595499,0.778936,21686,5.14,
0.590361,0.77547,21754,4.14,
0.416564,0.555004,21770,5.3,
0.604243,0.791874,21790,4.74,
0.591718,0.78952,21933,5.76,
0.277946,0.360171,22001,4.71,
0.590396,0.790207,22049,3.72,
0.540001,0.732732,22091,5.95,
0.390681,0.540148,22192,4.32,
0.553619,0.746725,22203,4.26,
0.559706,0.772422,22470,5.24,
0.584677,0.811236,22484,4.29,
0.445501,0.619379,22663,4.57,
0.574299,0.812755,22713,5.97,
0.510505,0.720974,22789,6.01,
0.573287,0.817617,22796,5.55,
0.515938,0.742142,22805,6.11,
0.56893,0.817356,22920,5.53,
0.37832,0.555245,22928,3.01,
0.468639,0.684285,22951,4.97,
0.532185,0.776623,23016,5.68,
0.47175,0.701501,23180,3.84,
0.527308,0.780191,23183,6.13,
0.479904,0.699888,23227,4.99,
0.408576,0.612599,23230,3.77,
0.553764,0.815216,23249,3.52,
0.50704,0.757432,23288,5.45,
0.507503,0.758638,23302,3.72,ELECTRA
0.448089,0.657092,23319,4.59,
0.50364,0.754906,23324,5.66,
0.504991,0.75726,23338,4.3,
0.557237,0.830105,23363,5.24,
0.171556,0.270219,23401,4.59,
0.503343,0.759218,23408,3.87,
0.555777,0.831315,23413,5.56,
0.502328,0.758272,23432,5.76,
0.50197,0.75874,23441,6.43,
0.550042,0.828459,23466,5.34,
0.503337,0.762814,23480,4.14,
0.539167,0.815688,23614,4.43,
0.498866,0.764415,23630,2.85,ALCYONE
0.479697,0.727892,23738,5.91,
0.504276,0.768051,23754,4.22,
0.533398,0.82349,23793,5.08,
0.237734,0.353094,23817,3.84,
0.451552,0.705699,23848,5.14,
0.493455,0.768357,23850,3.62,ATLAS
0.493053,0.76791,23862,5.05,
0.499171,0.766168,23878,5.24,
0.471084,0.724946,23940,5.52,
0.429663,0.665412,24071,4.3,
0.429657,0.66541,24072,4.73,
0.435197,0.679549,24160,4.17,
0.526463,0.842546,24263,5.66,
0.525041,0.845932,24388,5.48,
0.443248,0.724251,24398,2.84,ATIK
0.148693,0.227307,24512,3.26,
0.443231,0.733195,24534,6.79,
0.324805,0.543826,24546,5.28,
0.520727,0.852168,24554,6.14,
0.52072,0.85217,24555,4.79,
0.476004,0.774577,24587,4.64,
0.430475,0.70006,24626,5.11,
0.472908,0.793839,24740,5.62,
0.38916,0.659699,24760,2.9,
0.469815,0.790185,24769,6.05,
0.408746,0.700642,24912,3.98,MENKIB
0.493393,0.837855,25025,2.97,ZAURAK
0.485654,0.846974,25204,3.41,
0.456975,0.790903,25267,4.62,
0.494012,0.869034,25340,5.28,
0.24161,0.413241,25422,4.56,
0.485362,0.868065,25490,3.91,
0.441271,0.799042,25555,5.46,
0.483604,0.870146,25558,5.32,
0.44679,0.811821,25604,4.36,
0.303034,0.561528,25642,4.25,
0.444744,0.813487,25680,5.9,
0.231923,0.405357,25705,4.48,
0.23942,0.420178,25728,4.97,
0.420797,0.779927,25823,5.18,
0.41394,0.770451,25867,5.21,
0.314169,0.595,25940,3.96,
0.370531,0.698762,25975,6.07,
0.367899,0.696369,25998,5.52,
0.43801,0.833977,26162,5.51,
0.41042,0.795441,26322,5.39,
0.456939,0.881292,26409,5.44,
0.454448,0.885558,26462,5.71,
0.45128,0.884404,26574,4.04,BEID
0.34076,0.660496,26612,4.93,
0.293859,0.595217,26630,4.12,
0.336732,0.681989,26673,4.67,
0.443891,0.885965,26690,5.29,
0.44061,0.883146,26722,4.84,
0.437551,0.881391,26846,4.87,
0.423499,0.866096,26911,6.31,
0.434906,0.887109,26912,4.27,
0.27441,0.576887,26961,4.6,
0.437217,0.889463,26965,4.43,
0.33005,0.661988,26967,3.85,
0.405761,0.843688,27045,4.93,
0.398923,0.839995,27176,5.64,
0.265937,0.571552,27192,5.55,
0.205446,0.413976,27256,3.33,
0.272909,0.559701,27290,4.26,
0.396254,0.844326,27295,5.5,
0.393894,0.840983,27309,5.34,
0.346673,0.746936,27348,4.93,
0.407786,0.872434,27371,3.65,
0.358103,0.749883,27376,3.55,
0.37413,0.805569,27382,4.97,
0.286684,0.625829,27396,4.8,
0.410153,0.879181,27397,5.58,
0.222825,0.459322,27442,4.44,
0.405727,0.876106,27459,5.26,
0.416113,0.899662,27563,5.85,
0.402018,0.882735,27628,5.72,
0.371807,0.821378,27638,5.38,
0.194318,0.405896,27657,5.88,
0.391869,0.869246,27697,3.77,
0.391648,0.873665,27749,5.64,
0.335076,0.756907,27777,5.73,
0.370713,0.832595,27778,6.34,
0.335296,0.758636,27786,5.77,
0.38767,0.871691,27819,4.8,
0.401739,0.900881,27820,5.1,
0.407135,0.911029,27861,5.17,
0.37128,0.847489,27934,4.21,
0.371353,0.848134,27946,5.27,
0.381333,0.871683,27962,4.3,
0.384873,0.881159,27991,6.44,
0.366424,0.84581,28024,4.28,
0.337013,0.757265,28028,3.97,
0.382698,0.883775,28052,4.48,
0.185969,0.407539,28093,5.24,
0.383325,0.888004,28100,4.69,
0.3623,0.846235,28149,5.53,
0.373217,0.883953,28292,4.96,
0.376359,0.890847,28294,5.9,
0.366705,0.870394,28305,3.53,
0.373449,0.885951,28307,3.84,
0.373281,0.886496,28319,3.4,
0.377374,0.898121,28355,5.02,
0.388468,0.921147,28375,5.53,
0.220587,0.546181,28446,5.78,
0.367966,0.88991,28485,5.58,
0.073181,0.153404,28525,5.67,
0.365908,0.890483,28546,5.47,
0.369321,0.898506,28556,5.4,
0.3609,0.891707,28677,6.01,
0.269497,0.679071,28704,6.09,
0.375101,0.926984,28749,4.91,
0.268433,0.654791,28873,5.07,
0.354867,0.899129,28910,4.65,
0.364323,0.92385,29009,5.71,
0.361946,0.921139,29064,5.2,
0.31987,0.806978,29085,4.49,
0.267259,0.702552,29094,4.25,
0.061321,0.132966,29116,5.78,
0.343905,0.89497,29139,0.87,ALDEBARAN
0.354135,0.918404,29140,4.25,
0.356457,0.93248,29248,3.93,
0.310156,0.803279,29291,3.81,
0.209991,0.533063,29305,3.3,
0.20365,0.559274,29316,5.36,
0.205671,0.564399,29317,5.07,
0.353307,0.935345,29335,5.32,
0.33597,0.900466,29375,5.78,
0.341267,0.914664,29388,4.27,
0.351506,0.93519,29391,5.22,
0.332436,0.902967,29479,5.08,
0.331766,0.902614,29488,4.67,
0.338633,0.907904,29503,3.86,
0.33407,0.918562,29589,5.45,
0.166365,0.437737,29712,5.59,
0.239967,0.686245,29722,5.3,
0.320355,0.885471,29755,4.32,
0.306441,0.868311,29763,4.27,
0.300117,0.862171,29859,6.18,
0.252993,0.700447,29875,4.44,
0.265893,0.751458,29992,5.04,
0.323457,0.93381,30020,5.98,
0.323431,0.933814,30021,6.7,
0.321627,0.935249,30076,5.78,
0.16939,0.521356,30121,5.29,
0.210383,0.600544,30185,5.3,
0.246284,0.712608,30202,6.24,
0.318848,0.946104,30211,4.01,
0.163365,0.476824,30478,5.28,
0.297191,0.909303,30495,5.49,
0.238897,0.756662,30504,4.89,
0.290257,0.916874,30605,6.09,
0.294391,0.91339,30606,5.76,
0.268186,0.823265,30608,6.35,
0.107623,0.308469,30612,5.53,
0.113881,0.384767,30614,4.26,
0.299168,0.946472,30652,3.19,ORI PI3
0.294568,0.943023,30739,4.35,ORI PI2
0.279181,0.90431,30780,5.08,
0.287969,0.916011,30814,5.03,
0.232287,0.767355,30834,4.79,
0.294269,0.950719,30836,3.68,ORI PI4
0.15934,0.547136,30958,5.52,
0.28122,0.927533,30959,4.71,ORI OMICRON1
0.224994,0.716528,30985,6.06,
0.28733,0.953106,31109,4.36,
0.286336,0.957129,31139,5.33,
0.17674,0.568521,31203,5.58,
0.176698,0.568561,31204,6.42,
0.282706,0.958261,31237,3.71,ORI PI5
0.159785,0.569281,31278,4.43,
0.275179,0.940762,31283,5.18,
